"chr","start","end","idist"
"chr3",196929903,196929904,9.59539867030668
"chr4",1843308,1843309,4.67282883446191
"chr4",1843414,1843415,4.74493212836325
"chr4",1843528,1843529,8.94128376364757
"chr4",1851168,1851169,7.1693500166706
"chr4",1852466,1852467,5.28320372873799
"chr4",1852662,1852663,6.37672694789863
"chr4",1853249,1853250,8.23959345430597
"chr4",1857036,1857037,4.02535169073515
"chr4",1857091,1857092,2.94443897916644
"chr4",1857109,1857110,1.6094379124341
"chr4",1857113,1857114,4.12713438504509
"chr4",1857174,1857175,4.56434819146784
"chr4",1857269,1857270,3.49650756146648
"chr4",1857301,1857302,1.6094379124341
"chr4",1857305,1857306,2.63905732961526
"chr4",1857318,1857319,3.43398720448515
"chr4",1857348,1857349,3.8286413964891
"chr4",1857393,1857394,4.53259949315326
"chr4",1857485,1857486,3.80666248977032
"chr4",1857529,1857530,3.52636052461616
"chr4",1857562,1857563,3.85014760171006
"chr4",1857608,1857609,3.04452243772342
"chr4",1857628,1857629,2.70805020110221
"chr4",1857642,1857643,3.71357206670431
"chr4",1857682,1857683,1.09861228866811
"chr4",1857684,1857685,1.38629436111989
"chr4",1857687,1857688,4.26267987704132
"chr4",1857757,1857758,6.5792512120101
"chr4",1858476,1858477,7.82763954636642
"chr4",1860984,1860985,7.61923341622681
"chr4",1863020,1863021,7.61775957660851
"chr4",1865053,1865054,5.68357976733868
"chr4",1865346,1865347,8.09651291750159
"chr4",1868628,1868629,8.46968220874519
"chr4",1873395,1873396,5.23110861685459
"chr4",1873581,1873582,3.13549421592915
"chr4",1873603,1873604,5.33271879326537
"chr4",1873809,1873810,2.89037175789616
"chr4",1873826,1873827,2.89037175789616
"chr4",1873843,1873844,0
"chr4",1873843,1873844,3.76120011569356
"chr4",1873885,1873886,4.04305126783455
"chr4",1873941,1873942,5.16478597392351
"chr4",1874115,1874116,4.63472898822964
"chr4",1874217,1874218,4.15888308335967
"chr4",1874280,1874281,6.10702288774225
"chr4",1874728,1874729,4.65396035015752
"chr4",1874832,1874833,5.85793315448346
"chr4",1875181,1875182,8.27078101316267
"chr4",1879088,1879089,6.72743172485086
"chr4",1879922,1879923,4.94875989037817
"chr4",1880062,1880063,7.79975331828725
"chr4",1882501,1882502,8.77924971622905
"chr4",1888998,1888999,9.49318576653644
"chr4",1902266,1902267,6.72982407048948
"chr4",1903102,1903103,5.20948615284142
"chr4",1903284,1903285,6.26530121273771
"chr4",1903809,1903810,6.7719355558396
"chr4",1904681,1904682,5.19295685089021
"chr4",1904860,1904861,5.85793315448346
"chr4",1905209,1905210,6.25958146406492
"chr4",1905731,1905732,4.45434729625351
"chr4",1905816,1905817,8.19090888118251
"chr4",1909423,1909424,4.83628190695148
"chr4",1909548,1909549,4.86753445045558
"chr4",1909677,1909678,5.79301360838414
"chr4",1910004,1910005,6.79346613258001
"chr4",1910895,1910896,7.97039490719143
"chr4",1913788,1913789,8.66509582133973
"chr4",1919584,1919585,4.97673374242057
"chr4",15612670,15612671,10.2274171726618
"chr4",22661267,22661268,9.48880509487835
"chr4",31609325,31609326,9.65213740933174
"chr4",37790720,37790721,10.578012408968
"chr4",40092114,40092115,10.4480477140317
"chr4",40126590,40126591,10.1856544442998
"chr4",40153109,40153110,10.398823833406
"chr4",48647605,48647606,9.32036001701473
"chr4",57255099,57255100,9.2735968216112
"chr4",95518558,95518559,0
"chr4",95518558,95518559,5.08140436498446
"chr4",95518718,95518719,3.40119738166216
"chr4",95518747,95518748,0
"chr4",95518747,95518748,0
"chr4",95518747,95518748,0.693147180559945
"chr4",103409863,103409864,9.47201208899573
"chr4",103422853,103422854,9.99332825653592
"chr4",153354955,153354956,8.94298366598565
"chr4",153362608,153362609,8.7677962556266
"chr4",153475157,153475158,10.0432060157052
"chr4",153498155,153498156,9.50076867009599
"chr4",153511524,153511525,10.4535146585013
"chr4",153546189,153546190,10.4391326101186
"chr4",153580359,153580360,9.01784725986073
"chr4",153588607,153588608,10.3365678276773
"chr4",153619446,153619447,9.04274977978222
"chr4",185165912,185165913,10.2853427950052
"chr4",185195211,185195212,8.48260174664662
"chr5",4673795,4673796,12.3508394340471
"chr5",4904948,4904949,11.3980195364689
"chr5",5477353,5477354,11.8766723437263
"chr5",5621223,5621224,11.7473175140552
"chr5",5747636,5747637,12.2628498756177
"chr5",5959319,5959320,12.1879595901032
"chr5",6776235,6776236,10.4447938835557
"chr5",12911012,12911013,12.0972227156081
"chr5",13090384,13090385,12.1158634336397
"chr5",17271004,17271005,10.7138398239968
"chr5",28224652,28224653,10.1169847267985
"chr5",29761736,29761737,11.1072553358467
"chr5",31985021,31985022,12.3375306401499
"chr5",32213118,32213119,12.0958335824212
"chr5",32392241,32392242,12.2159932729719
"chr5",32594234,32594235,9.61246657881883
"chr5",32609183,32609184,11.7348442665846
"chr5",41428535,41428536,0
"chr5",41428535,41428536,2.63905732961526
"chr5",41428548,41428549,11.9206746293016
"chr5",41578890,41578891,11.0463080958686
"chr5",44989965,44989966,11.8027178092314
"chr5",51484150,51484151,11.8766306388302
"chr5",55467267,55467268,11.3688587704303
"chr5",55938047,55938048,6.7696419768525
"chr5",55938917,55938918,11.929238191018
"chr5",56090552,56090553,11.0844168836935
"chr5",57232623,57232624,11.7812870938566
"chr5",58973418,58973419,10.6148429527447
"chr5",66107633,66107634,12.2787234851532
"chr5",66322703,66322704,12.0582974324888
"chr5",67823340,67823341,12.0004251418327
"chr5",82948818,82948819,12.1766953268195
"chr5",83143027,83143028,12.4512672748718
"chr5",88253166,88253167,12.1947791129854
"chr5",88450919,88450920,11.5867519689441
"chr5",88558580,88558581,12.0836394395717
"chr5",91230537,91230538,11.5919769122767
"chr5",94198407,94198408,11.2543101643478
"chr5",95244993,95244994,12.2487632930304
"chr5",95453715,95453716,12.303222042029
"chr5",112489277,112489278,9.05847042263806
"chr5",112497867,112497868,11.7218727240817
"chr5",118425308,118425309,12.506032783103
"chr5",118695268,118695269,9.86874081620629
"chr5",130082742,130082743,12.4199049817132
"chr5",131690648,131690649,8.08085641964099
"chr5",131693879,131693880,11.818201845823
"chr5",131829578,131829579,12.0920469173452
"chr5",133329992,133329993,11.4173172407551
"chr5",133907114,133907115,12.0904429148477
"chr5",134085274,134085275,11.0330654204611
"chr5",134147160,134147161,11.7019412321236
"chr5",134267965,134267966,12.1701397216695
"chr5",134460905,134460906,11.7760202317867
"chr5",136059660,136059661,7.82684209815829
"chr5",137757944,137757945,8.75526476331468
"chr5",138049764,138049765,9.05765528431053
"chr5",138058347,138058348,11.540044399951
"chr5",138161095,138161096,11.6479894326015
"chr5",138275555,138275556,11.1966930149791
"chr5",138348443,138348444,11.684969387353
"chr5",138467215,138467216,11.9067632368374
"chr5",138615480,138615481,11.6081265479146
"chr5",138725467,138725468,10.8952381994201
"chr5",139214997,139214998,12.0781313136473
"chr5",139390977,139390978,11.0139625337467
"chr5",139451692,139451693,10.1135053366314
"chr5",139476365,139476366,8.09468364869882
"chr5",139479641,139479642,10.9864953892252
"chr5",139538711,139538712,11.1104010288448
"chr5",139605573,139605574,12.0051674781372
"chr5",140134305,140134306,10.4617023595559
"chr5",148678687,148678688,10.7643289974159
"chr5",149218298,149218299,12.0062182834439
"chr5",149854444,149854445,10.4015014555748
"chr5",149887352,149887353,11.5430860278651
"chr5",149990413,149990414,12.1876897099946
"chr5",150186769,150186770,10.7925304099171
"chr5",150835990,150835991,12.0722554977958
"chr5",151010939,151010940,11.3750991480628
"chr5",151098063,151098064,11.913002751466
"chr5",156078201,156078202,12.1792511434618
"chr5",156272907,156272908,11.4330485768812
"chr5",156365229,156365230,9.6476270924073
"chr5",156380713,156380714,11.6601292135069
"chr5",156496571,156496572,11.2570520890331
"chr5",156573994,156573995,11.803652895608
"chr5",156707733,156707734,11.6799049314649
"chr5",156825905,156825906,11.8303968956078
"chr5",156963269,156963270,11.2427296135257
"chr5",157039591,157039592,10.7322576868808
"chr5",157085400,157085401,11.9971154897698
"chr5",157575511,157575512,11.2656172866567
"chr5",157653600,157653601,11.8797536894635
"chr5",163426639,163426640,12.3758913666003
"chr5",165185905,165185906,12.4690059788165
"chr5",168201668,168201669,11.9156735519839
"chr5",169024670,169024671,12.5047132038424
"chr5",171736842,171736843,12.0900330891302
"chr5",172353195,172353196,12.3488170923357
"chr5",172583881,172583882,10.3599942566918
"chr5",172937582,172937583,12.1630659746748
"chr5",173129162,173129163,11.5352934264322
"chr5",173231423,173231424,10.2754992843851
"chr5",173260435,173260436,10.6251007054067
"chr5",173301589,173301590,10.8999563675355
"chr5",173355762,173355763,12.1008565638857
"chr5",174113214,174113215,10.9673531048744
"chr5",174171164,174171165,10.2812730915375
"chr5",174660187,174660188,12.5254641186494
"chr5",174935444,174935445,10.7829483111596
"chr5",175733601,175733602,5.12396397940326
"chr5",175733768,175733769,5.4971682252932
"chr5",176660670,176660671,11.0548662167415
"chr5",176723920,176723921,11.4884073371565
"chr5",176821497,176821498,8.8794724020748
"chr6",224589,224590,10.3214410220967
"chr6",254965,254966,10.8102530631852
"chr6",304490,304491,8.61159386683772
"chr6",309984,309985,10.8634314673317
"chr6",362214,362215,10.383286797697
"chr6",394528,394529,8.79709507654906
"chr6",401142,401143,11.2581364358205
"chr6",3942852,3942853,11.7169595886698
"chr6",6640721,6640722,10.888277700835
"chr6",7571379,7571380,11.0804642181915
"chr6",7636269,7636270,11.3816657757867
"chr6",7723967,7723968,8.11880299698004
"chr6",7727323,7727324,8.62640627638955
"chr6",7732899,7732900,10.5639307399229
"chr6",7771611,7771612,10.3031357753227
"chr6",7801436,7801437,9.32998833424208
"chr6",7812706,7812707,10.9080455391219
"chr6",7867319,7867320,9.11173476822206
"chr6",7876379,7876380,9.77837774149328
"chr6",7894026,7894027,7.39018142822643
"chr6",7895645,7895646,8.38366179879172
"chr6",7900019,7900020,9.349058291288
"chr6",7911506,7911507,5.98896141688986
"chr6",7911904,7911905,7.90285719128058
"chr6",7914608,7914609,8.40559101483493
"chr6",7919079,7919080,9.54624101669844
"chr6",7933070,7933071,7.92117272158701
"chr6",7935824,7935825,8.33639048059155
"chr6",7939996,7939997,5.70044357339069
"chr6",7940294,7940295,9.28191657046541
"chr6",7951035,7951036,8.3670677328386
"chr6",7955337,7955338,7.47816969415979
"chr6",7957105,7957106,8.45786772533142
"chr6",7961816,7961817,7.23921497377981
"chr6",7963208,7963209,8.79042130689787
"chr6",7969778,7969779,9.20341645690336
"chr6",7979708,7979709,7.91717198884578
"chr6",7982451,7982452,6.84800527457636
"chr6",7983392,7983393,6.9782137426307
"chr6",7984464,7984465,9.24203281870867
"chr6",7994785,7994786,8.45977592054629
"chr6",7999505,7999506,8.03073492409854
"chr6",8002578,8002579,8.72745411689943
"chr6",8008747,8008748,9.4809780098187
"chr6",8021854,8021855,9.64536428232589
"chr6",8037303,8037304,9.3269671839079
"chr6",8048539,8048540,10.1809677625033
"chr6",8074934,8074935,9.09515396216707
"chr6",8083845,8083846,10.0016572763084
"chr6",8105907,8105908,9.84580547219504
"chr6",8124785,8124786,9.84564655284628
"chr6",8143660,8143661,9.33361938813635
"chr6",8154971,8154972,5.38449506278909
"chr6",8155188,8155189,10.7763696139933
"chr6",8203063,8203064,11.6349306857561
"chr6",8316038,8316039,9.92387824218386
"chr6",8336449,8336450,10.8390709777907
"chr6",8387422,8387423,10.3478528096018
"chr6",11208568,11208569,10.219939280984
"chr6",11236012,11236013,11.7852324441157
"chr6",24855523,24855524,10.617760014711
"chr6",25078456,25078457,10.3422584793508
"chr6",25996866,25996867,10.1760306061451
"chr6",29116256,29116257,11.3340738808516
"chr6",31933069,31933070,9.482731125859
"chr6",31946199,31946200,11.3913791068907
"chr6",33062208,33062209,7.22475340576797
"chr6",35028536,35028537,11.2011829134229
"chr6",35747786,35747787,10.9902296686338
"chr6",37375894,37375895,11.199788823046
"chr6",37449008,37449009,11.2144385633522
"chr6",37523201,37523202,9.53582388165471
"chr6",41730534,41730535,10.8867076950922
"chr6",41783994,41783995,9.78712226140486
"chr6",41961395,41961396,9.74741836688624
"chr6",41978504,41978505,10.1364230063128
