	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
11	3	60596	20244631	0.501761933193497	1	-0.0556321913159578	1.93783804261951	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	3	20246785	20732932	0.910734913434996	5.99169387589796e-80	-0.955280169954655	0.999945783861466	0	0	0.615526265216863	1	0	0.384473734783137	0.0113134061474125	0.0110031839331615	0.591281661847294	0.636018176892121	0	0	0.807763132608431	2	0	0.192236867391569	0.00565670307370592	0.00550159196658075	0.795640830923647	0.81800908844606	1	0	0.939669595908669	1	1	0.0603304040913313	0.00270857222113119	0.00262495801382454	0.934501138082886	0.945079229774918	1	0	0.969834797954334	1	2	0.0301652020456656	0.00135428611056554	0.00131247900691227	0.967250569041443	0.972539614887459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13	3	20736506	129666064	0.501472834560878	1	-0.0651348002732434	1.92456745437554	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14	3	129685283	197846280	0.59332127070887	0	0.238956819442611	2.39575598116879	1	1	0.521882405169321	2	1	0.478117594830679	0.00186599052131292	0.0018234119264635	0.518213132122006	0.525488176021399	0	1	0.260941202584661	2	1	0.73905879741534	0.000932995260656461	0.000921752279007203	0.259147254421612	0.262761102201327	1	1	0.760941202584661	3	1	0.239058797415339	0.000932995260656211	0.000961668216282635	0.759112615419691	0.762818195900038	1	0	0.327714959022394	1	1	0.672285040977606	0.000876662421171737	0.000912900687266611	0.325846798732155	0.32953712485255	1	0	0.663857479511197	1	2	0.336142520488803	0.000438331210585896	0.000442020272200321	0.663006216468691	0.664729396777986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	4	110707	92149622	0.505501909114041	1	-0.0869881049880717	1.8943784862155	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	4	92152160	92196129	0.952871438358831	1	-1.09997668247292	0.896546657008453	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	4	92199795	190228326	0.505491086679738	1	-0.114235971682267	1.85737220080459	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18	4	190228546	190780046	0.670050485893678	1	0.435181969944334	2.7569837695817	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19	5	850203	5299686	0.503653091971797	1	-0.0256681892237257	1.98026036819483	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20	5	5300274	5392376	0.958692796700304	1	-0.963983527373536	0.99342900054417	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21	5	5393395	34004707	0.502008859986175	1	-0.0806762085694972	1.90305105974258	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22	5	34008100	34176643	0.649498492156799	4.71707927738662e-52	-0.414628794052237	1.49253805187459	1	0	0.479583469790524	1	1	0.520416530209476	0.0135322138046735	0.0130327205541841	0.45299819577477	0.504606954942646	1	0	0.739791734895262	1	2	0.260208265104738	0.00676610690233681	0.00651636027709206	0.726499097887385	0.752303477471323	0	0	0.964360335407569	1	0	0.0356396645924306	0.00186381046255701	0.0017943283036731	0.960694695803793	0.967845023058396	0	0	0.982180167703785	2	0	0.0178198322962153	0.000931905231278396	0.000897164151836544	0.980347347901896	0.983922511529198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23	5	34195492	87035801	0.500407920788178	1	-0.0498872743898998	1.94590343596266	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24	5	87038413	88212253	0.642838126287334	1.72966247496687e-246	-0.459930058149625	1.44381688134838	1	0	0.462964891878362	1	1	0.537035108121638	0.00653649428286593	0.00677515082947453	0.449341891615628	0.476088629750717	1	0	0.731482445939181	1	2	0.268517554060819	0.00326824714143298	0.00338757541473727	0.724670945807814	0.738044314875359	0	0	0.966583132367487	1	0	0.0334168676325131	0.000849209652655836	0.000879734326556022	0.964833621210658	0.96830681731207	0	0	0.983291566183743	2	0	0.0167084338162565	0.00042460482632789	0.000439867163278003	0.982416810605329	0.984153408656035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	5	88215594	92945156	0.528481912913697	6.33313486193219e-53	0.00414219181085518	2.02334863670829	1	1	0.874143300682715	2	1	0.125856699317285	0.00838494208750673	0.0080741859731832	0.857812168790684	0.890296660370192	0	1	0.437071650341358	2	1	0.562928349658642	0.00419247104375337	0.0040370929865916	0.428906084395342	0.445148330185096	1	1	0.937071650341358	3	1	0.0629283496586424	0.00419247104375325	0.0040370929865916	0.928906084395342	0.945148330185096	1	0	0.112290900897442	1	1	0.887709099102558	0.00667475375282238	0.00666787939940964	0.099252684347766	0.125834733219949	1	0	0.556145450448721	1	2	0.443854549551279	0.00333737687641117	0.00333393969970482	0.549626342173883	0.562917366609974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26	5	92978315	104218122	0.642207339507065	0	-0.444768896780922	1.45995256913726	1	0	0.461373118502259	1	1	0.538626881497741	0.0023732712901787	0.002317343672261	0.456907622498573	0.466071934349235	1	0	0.73068655925113	1	2	0.26931344074887	0.00118663564508936	0.0011586718361305	0.728453811249286	0.733035967174617	0	0	0.966789358051914	1	0	0.0332106419480857	0.000306632561631826	0.000312619649289922	0.966175603759824	0.967421250207663	0	0	0.983394679025957	2	0	0.0166053209740429	0.000153316280815941	0.000156309824644966	0.983087801879912	0.983710625103832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27	5	104221816	104800356	0.505663872638465	1	-0.128701056077316	1.83800883279721	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28	5	104812022	180714439	0.643750890947985	0	-0.407922925614197	1.49988103997002	1	0	0.465262705989561	1	1	0.534737294010439	0.000817266903539282	0.000798496252939032	0.463688903794445	0.466809705630473	1	0	0.732631352994781	1	2	0.267368647005219	0.000408633451769613	0.000395989670039189	0.731825747917972	0.733381956609056	0	0	0.966283425545559	1	0	0.0337165744544408	0.000107022088393027	0.000105993958903566	0.966079911851495	0.966502316799888	0	0	0.983141712772779	2	0	0.0168582872272206	5.35110441964304e-05	5.51807812875584e-05	0.983025910501079	0.983250213639788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29	6	202777	122955721	0.50433705746525	1	-0.0242670733519522	1.98226567966795	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30	6	122956562	123004704	0.890398757483672	4.9730500234418e-11	-0.988853311578693	0.975022554743427	0	0	0.702367991171099	1	0	0.297632008828901	0.0276721714966284	0.0268022868720489	0.64315957027974	0.747006927983835	0	0	0.851183995585549	2	0	0.148816004414451	0.0138360857483139	0.0134011434360245	0.82157978513987	0.873503463991917	1	0	0.913543899416929	1	1	0.0864561005830711	0.0104012961729115	0.0100016560951324	0.893925171744016	0.932566458712077	1	0	0.956771949708465	1	2	0.0432280502915354	0.00520064808645571	0.00500082804756618	0.946962585872008	0.966283229356038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
31	6	123028265	170878886	0.502197604829741	1	-0.053858658524889	1.94032451139372	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
32	7	80500	94939830	0.501039851963129	1	-0.0349436631013695	1.96703409050801	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
33	7	94940119	159114266	0.591560926695292	0	0.268664791235406	2.44733928044758	1	1	0.532923047790488	2	1	0.467076952209512	0.00200458635884454	0.00205285252243592	0.528764826277727	0.536802408542607	0	1	0.266461523895244	2	1	0.733538476104756	0.00100229317942227	0.00102928039194444	0.264499408226552	0.268456390950258	1	1	0.766461523895244	3	1	0.233538476104756	0.00100229317942208	0.000997812279744985	0.764449764757278	0.768391053927576	1	0	0.322489990317947	1	1	0.677510009682053	0.000955609004624325	0.000978901712663418	0.320579355715003	0.324310397284501	1	0	0.661244995158973	1	2	0.338755004841027	0.000477804502312218	0.000486913930103554	0.660297327643499	0.662243603605747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34	8	155687	51440704	0.512669510674594	1.07837870464472e-290	-0.068243707166766	1.92024474429542	1	0	0.0514905928319631	1	1	0.948509407168037	0.00136482649601958	0.00141729539009172	0.0486088833325561	0.0542993873113307	1	0	0.525745296415982	1	2	0.474254703584018	0.000682413248009772	0.000677745293163994	0.524316775266742	0.52700981618196	0	0	0.99782768428098	1	0	0.00217231571901999	6.0574023997062e-05	6.05658360924744e-05	0.997703439430694	0.997943512506514	0	0	0.99891384214049	2	0	0.00108615785950994	3.02870119985865e-05	2.94773324231392e-05	0.998855548326058	0.99896965585664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
35	8	51441324	51578409	0.95872482453577	1	-1.06597011773328	1.17092196947047	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
36	8	51649025	71353259	0.501123986202187	1	-0.0536099936090066	1.94067338060732	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
37	8	71359103	81485611	0.962139494169108	1	-1.00772991766996	1.2840645088129	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
38	8	81497444	116101499	0.501076990652563	1	-0.0701571388528695	1.91758888315223	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
39	8	116104479	118297989	0.661943853032724	1	0.471818137787431	2.83004089889322	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
40	8	118305872	144684702	0.501646413298975	1	-0.0230339461237973	1.98403217365054	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41	8	144685271	146300287	0.658597269928048	1	0.678838900210387	3.27961508188059	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
42	9	273729	141031439	0.640176417389771	0	-0.0451322935598652	1.95260337531633	1	0	0.456226832982841	1	1	0.543773167017159	0.000643479164927491	0.000650172250816378	0.454941484659793	0.457503511975931	1	0	0.728113416491421	1	2	0.271886583508579	0.000321739582463787	0.000320024166738596	0.727482509734486	0.728729604416224	1	1	0.188308733581783	2	1	0.811691266418217	0.00203682976714338	0.00197107080857993	0.184153120601822	0.19229096907548	0	1	0.0941543667908913	2	1	0.905845633209109	0.00101841488357169	0.00103196105870963	0.0921282848554033	0.0961825924075458	1	1	0.594154366790891	3	1	0.405845633209109	0.00101841488357163	0.00106956760803906	0.592017175320683	0.596230850013048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
43	10	150922	68712519	0.501839857895553	1	-0.0610746947120045	1.93022678180354	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
44	10	68739859	69603286	0.643674622804624	7.54402126813713e-208	-0.445364114105929	1.45931588948076	1	0	0.465070956379895	1	1	0.534929043620105	0.00713369842929762	0.00734166823421855	0.450214775815572	0.479621076413658	1	0	0.732535478189947	1	2	0.267464521810053	0.00356684921464873	0.00367083411710928	0.725107387907786	0.739810538206829	0	0	0.966308527025332	1	0	0.0336914729746683	0.000933585836026929	0.000960777338286469	0.964343970212876	0.968199217173879	0	0	0.983154263512666	2	0	0.0168457364873342	0.00046679291801327	0.00048038866914323	0.982171985106438	0.984099608586939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45	10	69605966	135192579	0.502213480419371	1	-0.0215276392818428	1.98619205580508	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
46	11	196944	12470469	0.663123658800044	1	0.559224673238972	3.01201999663877	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
47	11	12472592	14171448	0.502429966439962	1	-0.0612579867589671	1.92997095002325	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	11	14171534	17206745	0.663981582157761	1	0.48703627864759	2.86093740412248	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
49	11	17208714	18779139	0.511332948092801	3.25399208118986e-07	0.00240010493087604	2.02080603505617	1	1	0.951679059133008	2	1	0.0483209408669916	0.00960191465912802	0.00993418067502712	0.931750031734912	0.970796718804638	0	1	0.475839529566504	2	1	0.524160470433496	0.00480095732956401	0.00496709033751356	0.465875015867456	0.485398359402319	1	1	0.975839529566504	3	1	0.0241604704334958	0.00480095732956376	0.00496709033751356	0.965875015867456	0.985398359402319	1	0	0.0461790146849082	1	1	0.953820985315092	0.00876951627673092	0.00896408774185409	0.029093973377075	0.0627480455452767	1	0	0.523089507342454	1	2	0.476910492657546	0.00438475813836547	0.00448204387092705	0.514546986688537	0.531374022772638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
50	11	18780931	19005796	0.668003677926173	1	0.527210303713397	2.94408361736527	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
51	11	19007118	86223023	0.502823229643488	1	-0.0455631913646023	1.95199531448755	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
