	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
49	8	158984	3035476	0.735612325906064	0.00000000742092330399246	-1.00453436248678	0.924448324505374	0	0	0.113374921356106	1	0	0.886625078643894	0.0184586566733024	0.0186239509013612	0.0774482420910558	0.151362534954135	0	0	0.556687460678053	2	0	0.443312539321947	0.00922932833665102	0.00931197545068058	0.538724121045528	0.575681267477067	1	0	0.959251727163485	1	1	0.0407482728365149	0.0071770915004517	0.00718604234759936	0.944829590948456	0.974024268494945	1	0	0.979625863581742	1	2	0.0203741364182576	0.00358854575022577	0.00359302117379968	0.972414795474228	0.987012134247472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72	11	120934681	134946381	0.566034946407327	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000267232385272964	0.655280122448904	4.55654654636981	2	2	0.239942196656929	3	2	0.760057803343071	0.00891286762061803	0.00923791085196877	0.222540621605177	0.257803767101304	1	2	0.119971098328464	3	2	0.880028901671536	0.00445643381030902	0.00461895542598439	0.111270310802588	0.128901883550652	2	2	0.619971098328464	4	2	0.380028901671536	0.00445643381030902	0.00441433575916416	0.611260412808	0.628536963852251	2	1	0.582717599778634	2	2	0.417282400221366	0.00523889932702959	0.00514011057168252	0.572777774062765	0.592596803466527	2	0	0.291358799889317	2	2	0.708641200110683	0.00261944966351479	0.00257005528584125	0.286388887031382	0.296298401733263	2	1	0.791358799889317	2	3	0.208641200110683	0.00261944966351479	0.00268720494736564	0.78593313857474	0.796456247447287
73	12	188285	38113649	0.501002414102505	1	-0.337951600671163	1.7938716212185	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
75	12	38680572	118811805	0.501178803743457	1	-0.357710668900002	1.75593701515835	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
76	12	118812693	133841140	0.776638488431318	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100003654178596	-0.861705489420338	1.27698825335829	1	0	0.767782217300555	2	0	0.232217782699445	0.00690118545855128	0.00705694624640642	0.75350654038602	0.780953662764762	0	0	0.383891108650277	2	0	0.616108891349723	0.00345059272927598	0.00346244523523634	0.377129079412577	0.390674494200084	1	0	0.883891108650277	3	0	0.116108891349723	0.00345059272927606	0.0035455854409407	0.876793415897037	0.890403748099551	2	0	0.77918555522764	2	1	0.22081444477236	0.00286578150838929	0.00281493975777757	0.77390583475368	0.784661432342801	2	0	0.88959277761382	2	2	0.11040722238618	0.00143289075419445	0.00140746987888879	0.88695291737684	0.892330716171401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
79	14	20425051	107288377	0.501546092009255	1	-0.361657944529114	1.74842087012801	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	16	83802	2380924	0.625062765894917	1	0.445712106265644	3.80596835804054	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
82	16	2381777	3783149	0.857746833080865	0.000000000000000000000743790646765945	-0.0192527902968685	2.57235342142735	2	0	0.497943783313861	3	0	0.50205621668614	0.0445548628010371	0.0430793956144049	0.419077880419268	0.586596784474426	1	0	0.248971891656931	3	0	0.751028108343069	0.0222774314005185	0.0226281628707858	0.203243348265675	0.293684280017307	2	0	0.748971891656928	4	0	0.251028108343072	0.0222774314005186	0.0226281628707859	0.703243348265674	0.793684280017307	3	0	0.917418430016617	3	1	0.0825815699833828	0.00861451923667411	0.008749462224237	0.899587698032085	0.934253278103189	3	0	0.958709215008309	3	2	0.0412907849916914	0.00430725961833706	0.0043747311121185	0.949793849016043	0.967126639051594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83	16	3787293	35269134	0.624879648786507	1	0.254761637457891	3.21079590871159	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
85	16	80948703	81962627	0.617471846703597	1	0.330996538429616	3.43901033063364	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
86	16	81962833	89998794	0.501465426092891	1	-0.23150629655648	2.00741513562918	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	17	1869	4047528	0.505487749891874	1	0.0315235415463012	2.60786848700588	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88	17	4050001	7585236	0.771685118117237	0.00000000000000000000000105678221464158	-0.722653418153515	1.22769866429983	1	0	0.816100495516368	2	0	0.183899504483632	0.0193757214526747	0.019406870503094	0.777190265607173	0.853823299751693	0	0	0.408050247758184	2	0	0.591949752241816	0.00968786072633707	0.00970343525154697	0.388595132803586	0.426911649875847	1	0	0.908050247758185	3	0	0.0919497522418151	0.00968786072633732	0.0102433445391744	0.888286736560611	0.926324648115191	2	0	0.758544147264511	2	1	0.241455852735489	0.00851449862303649	0.00898217235092169	0.74207706003585	0.775480278991426	2	0	0.879272073632255	2	2	0.120727926367745	0.00425724931151844	0.00449108617546086	0.871038530017925	0.887740139495713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
89	17	7587180	40745644	0.501450242322035	1	-0.197617447984054	2.07877443324463	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93	17	48234425	62379266	0.500387798707972	1	0.509973756963675	4.0246468967511	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
94	17	62381714	79999942	0.625398889696153	1	0.268082576046643	3.24980857139924	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
126	19	108032	16654444	0.504060182259361	1	0.9171323302667	5.66138093986418	3	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
149	20	59690347	62954601	0.844805262256643	0.000000030106980091831	-0.181384999308783	2.27488215735208	2	0	0.789553017096537	3	0	0.210446982903463	0.040556965121451	0.039783008134543	0.709916311633068	0.865774595362782	1	0	0.394776508548269	3	0	0.605223491451731	0.0202784825607255	0.0198915040672715	0.354958155816534	0.432887297681392	2	0	0.89477650854827	4	0	0.10522349145173	0.0202784825607266	0.0198915040672715	0.854958155816534	0.932887297681392	3	0	0.854955362025729	3	1	0.145044637974271	0.00962139142954505	0.00944414930329832	0.836240038030817	0.873272151206579	3	0	0.927477681012864	3	2	0.0725223189871356	0.00481069571477249	0.00474248031038806	0.917561509528052	0.935967178809474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
150	21	15273817	20080934	0.681049135558348	0.0000000000000000000000000000200263214719421	0.329568904190929	3.43462486908929	2	1	0.299971301018562	3	1	0.700028698981438	0.0248585004991666	0.0260113459971882	0.250293903271518	0.350485989412887	1	1	0.149985650509281	3	1	0.850014349490719	0.0124292502495833	0.0130056729985941	0.125146951635759	0.175242994706444	2	1	0.649985650509281	4	1	0.350014349490719	0.0124292502495834	0.0130056729985941	0.625146951635759	0.675242994706444	2	0	0.327839427460762	2	1	0.672160572539238	0.00909285086008871	0.0095197443136637	0.308793303860914	0.345730138881225	2	0	0.663919713730381	2	2	0.336080286269619	0.00454642543004441	0.00475987215683185	0.654396651930457	0.672865069440613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
151	21	20081051	37545051	0.703809158701972	1	0.357638096694705	3.52165007455192	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
152	21	37545588	48101335	0.684708521251909	0.0000000000000000000000000000000000000000000000103517613660833	0.516915239218017	4.04885652718469	3	1	0.886962399193971	3	2	0.113037600806029	0.0079268359669426	0.00786939883799788	0.872403753562151	0.903371817058913	3	0	0.443481199596985	3	2	0.556518800403015	0.00396341798347119	0.00393469941899894	0.436201876781075	0.451685908529457	3	1	0.943481199596986	3	3	0.0565188004030143	0.00396341798347127	0.0040598849282312	0.935411871015501	0.951061838201647	2	1	0.245480178535362	3	1	0.754519821464638	0.0160063492987989	0.016385230981453	0.214430823717697	0.27768372714395	1	1	0.122740089267681	3	1	0.877259910732319	0.00800317464939952	0.0079711526056551	0.107537912230915	0.138616772687245	2	1	0.622740089267681	4	1	0.377259910732319	0.0080031746493997	0.00797115260565511	0.607537912230914	0.638616772687244
153	22	16572992	19932095	0.501201992925195	1	-0.123778533151007	2.24018468653172	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
154	22	19932267	21255763	0.632849858912566	1	0.353901395592919	3.50996694547688	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
155	22	21256671	49998877	0.502460332200274	1	-0.168953679418765	2.14045371495948	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
156	X	1455666	155239499	0.505924628281941	1	-0.279957642691309	1.90825968522939	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	1	762601	6717672	0.908864621721399	1	-0.307114413854883	2.83146602687325	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	1	45257727	46305362	0.727087515400058	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000842104242807628	0.769018966753095	5.35926646655444	4	1	0.688077740723288	4	2	0.311922259276712	0.013783437445282	0.0134578736748199	0.661490697230691	0.715113647489076	4	0	0.344038870361644	4	2	0.655961129638356	0.00689171872264085	0.00672893683740996	0.330745348615345	0.357556823744538	4	1	0.844038870361644	4	3	0.155961129638356	0.00689171872264083	0.00672893683740996	0.830745348615345	0.857556823744538	5	1	0.312727485328268	5	2	0.687272514671732	0.0169864030997116	0.0165851855179813	0.279962201647208	0.346045938167992	5	0	0.156363742664134	5	2	0.843636257335866	0.00849320154985587	0.00829259275899063	0.139981100823604	0.173022969083996	5	1	0.656363742664134	5	3	0.343636257335866	0.00849320154985589	0.00829259275899063	0.639981100823604	0.673022969083996
4	1	46306583	50547386	0.62576197500472	0.00000000000105170809332808	0.134939915872553	3.23749242045544	2	1	0.925821949925554	2	2	0.0741780500744464	0.0105714848609842	0.010419074150605	0.904947092291753	0.944900433988614	2	0	0.462910974962777	2	2	0.537089025037223	0.00528574243049221	0.00520953707530252	0.452473546145876	0.472450216994307	2	1	0.962910974962777	2	3	0.037089025037223	0.00528574243049196	0.00520953707530251	0.952473546145876	0.972450216994307	3	1	0.327770230671666	3	2	0.672229769328334	0.0151611256284647	0.0152773346816507	0.298547069145662	0.357791651148296	3	0	0.163885115335833	3	2	0.836114884664167	0.00758056281423233	0.00763866734082536	0.149273534572831	0.178895825574148	3	1	0.663885115335833	3	3	0.336114884664167	0.00758056281423242	0.00763866734082537	0.649273534572831	0.678895825574148
6	1	145328809	249230279	0.641068852821316	1	0.108710103901546	3.16823272185112	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	10747	89159180	0.501180482917704	1	-0.416032821668412	2.01719992551423	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	2	89327931	242985493	0.501004486861475	1	-0.43187045317907	1.9885530862324	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15	3	129603755	140916770	0.642481327139241	1	0.0880016079827034	3.11443463840388	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	3	141203003	166462348	0.641165658896974	1	0.0318179376601267	2.97230696547023	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
41	6	89587029	90610417	0.50037077926595	1	0.623036988066539	4.78512850534375	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45	7	80500	23617848	0.623478584578347	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015440395645755	0.106438202409673	3.16229282306682	2	1	0.912341426252317	2	2	0.0876585737476832	0.00352148823942122	0.00347185701256282	0.905379035124678	0.919181643076512	2	0	0.456170713126159	2	2	0.543829286873841	0.00176074411971083	0.00176321321853896	0.452694667998431	0.459839748703935	2	1	0.956170713126158	2	3	0.0438292868738416	0.00176074411971078	0.00182632177065203	0.952548872568245	0.95974127532904	3	1	0.308437098606017	3	2	0.691562901393983	0.00505035255681813	0.00489437116960047	0.298323623158295	0.317258786765285	3	0	0.154218549303008	3	2	0.845781450696992	0.00252517627840902	0.00246089144283996	0.149365652944447	0.159021049997894	3	1	0.654218549303008	3	3	0.345781450696992	0.00252517627840898	0.00253217255327235	0.649226521149722	0.659378836863461
51	8	608018	3034663	0.802181776271418	1	-1.18968500209707	0.928122087413471	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87	11	120934681	134946381	0.500543089503513	1	0.447529324985767	4.16752948779128	2	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88	12	188285	38113649	0.501154241674891	1	-0.379363799135017	2.08474572696428	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
