"chr","start","end","idist"
"chr1",114374355,114374356,10.1098511038103
"chr1",115967097,115967098,9.91561373233397
"chr1",116856633,116856634,9.97827029697981
"chr1",116878185,116878186,10.3362435208802
"chr1",118069656,118069657,11.4715825014358
"chr1",118165605,118165606,10.5808101827491
"chr1",118204976,118204977,11.6822377671705
"chr1",118323424,118323425,10.7819725696744
"chr1",118371568,118371569,10.6634986733496
"chr1",118414333,118414334,10.3804047280509
"chr1",118446554,118446555,11.5803971800852
"chr1",118553533,118553534,11.2414447718565
"chr1",119269352,119269353,12.0530787963163
"chr1",119766185,119766186,11.8679740871644
"chr1",119908809,119908810,10.7702938793114
"chr1",120224194,120224195,11.1336104434064
"chr1",120292626,120292627,10.9013951370826
"chr1",120346877,120346878,11.5638847035674
"chr1",144922033,144922034,3.97029191355212
"chr1",144922085,144922086,11.8803148042262
"chr1",145066480,145066481,10.8193181785778
"chr1",145512261,145512262,9.46939146162881
"chr1",145525217,145525218,11.0337276988845
"chr1",150351669,150351670,11.6197868537543
"chr1",150462946,150462947,11.9167291937517
"chr1",152766046,152766047,10.8922477721241
"chr1",152819803,152819804,10.4242140009794
"chr1",153108846,153108847,11.4936814816035
"chr1",153206939,153206940,9.97417898065866
"chr1",153816322,153816323,9.28868933838716
"chr1",154134021,154134022,10.1093221647277
"chr1",155008903,155008904,10.797491774831
"chr1",155825383,155825384,11.833101348696
"chr1",155963119,155963120,11.4727178650043
"chr1",156260133,156260134,11.8186144357145
"chr1",156395888,156395889,11.8695014040081
"chr1",156538730,156538731,9.53300341332321
"chr1",156552537,156552538,10.5292655427252
"chr1",156589930,156589931,11.710636329907
"chr1",156711790,156711791,11.7057252660518
"chr1",156833053,156833054,9.3719488871726
"chr1",157888263,157888264,9.7820541122526
"chr1",158960805,158960806,10.2238667015746
"chr1",158988357,158988358,10.7328905361419
"chr1",161040509,161040510,8.83083536553755
"chr1",161047350,161047351,10.753189663253
"chr1",164466920,164466921,11.4880485854037
"chr1",165533881,165533882,11.924644310966
"chr1",165684821,165684822,11.2667691393469
"chr1",168326796,168326797,11.3105766956627
"chr1",168408476,168408477,11.5810793179129
"chr1",168515528,168515529,9.18870807184907
"chr1",168897667,168897668,10.9819311469137
"chr1",170245113,170245114,11.9724683206091
"chr1",170403447,170403448,10.612138919632
"chr1",172348962,172348963,11.0598969399305
"chr1",173147247,173147248,11.3464575720994
"chr1",173704880,173704881,11.4194056814495
"chr1",174397119,174397120,10.4371992800888
"chr1",174832147,174832148,11.2333438285523
"chr1",175172578,175172579,11.8283418607797
"chr1",182413945,182413946,11.9497471111749
"chr1",184565078,184565079,11.8802871022441
"chr1",184709469,184709470,9.21622303513434
"chr1",186181569,186181570,10.9180658455942
"chr1",186946788,186946789,7.98480338973441
"chr1",186949723,186949724,12.0667990838777
"chr1",188518836,188518837,11.6299526594951
"chr1",191783029,191783030,11.6026473319275
"chr1",191892415,191892416,10.4218050420604
"chr1",193089846,193089847,10.8138004527237
"chr1",195311276,195311277,11.556023267873
"chr1",196655489,196655490,11.4381803668179
"chr1",197751816,197751817,11.4404945473126
"chr1",197844828,197844829,11.9394277321442
"chr1",197998016,197998017,10.5286770399128
"chr1",198702454,198702455,11.7293424435347
"chr1",198826615,198826616,10.163888352206
"chr1",198852563,198852564,11.4420093166
"chr1",198945716,198945717,11.8366236019389
"chr1",199083938,199083939,10.3033704423481
"chr1",200358485,200358486,11.5792935614137
"chr1",201742838,201742839,9.75661035667537
"chr1",201760105,201760106,9.65322970873035
"chr1",202681234,202681235,11.4050952354115
"chr1",204490528,204490529,11.9555386269361
"chr1",205074799,205074800,10.8475879850496
"chr1",205126208,205126209,10.8698628485777
"chr1",205178775,205178776,0
"chr1",207292347,207292348,4.34380542185368
"chr1",207779938,207779939,11.418911444788
"chr1",212871316,212871317,11.1016434715405
"chr1",215969295,215969296,11.5753273300832
"chr1",216701804,216701805,11.4992828259291
"chr1",218451092,218451093,10.0580952707626
"chr1",219458333,219458334,11.1580916821964
"chr1",219528461,219528462,11.8237355119703
"chr1",219664913,219664914,9.52112843314244
"chr1",220172999,220173000,11.6805140221621
"chr1",221833416,221833417,11.0779337041037
"chr1",223698673,223698674,11.8824110017457
"chr1",227107283,227107284,11.9757282301126
"chr1",230757720,230757721,9.6832148763136
"chr1",231720768,231720769,10.9776192894607
"chr1",231779316,231779317,10.7788521177976
"chr1",233612970,233612971,9.52944843442782
"chr1",233626728,233626729,11.7842265994643
"chr1",235320438,235320439,11.5180025547105
"chr1",235420946,235420947,12.0619597514777
"chr1",235594103,235594104,10.4594968448774
"chr1",236087844,236087845,10.8994024429659
"chr1",236141987,236141988,10.3237427461169
"chr1",237566104,237566105,4.61512051684126
"chr1",237566204,237566205,10.1588659339837
"chr1",237592022,237592023,11.5941275003636
"chr1",238215596,238215597,11.8113545805186
"chr1",240349093,240349094,11.010233341101
"chr1",240685954,240685955,9.95622230751999
"chr1",240707036,240707037,11.9591421651205
"chr1",241326367,241326368,10.7884114486608
"chr1",243440489,243440490,11.1428612839125
"chr1",243509557,243509558,8.68524677641249
"chr1",244706427,244706428,10.2636065588774
"chr1",246632700,246632701,11.749727315603
"chr1",247291474,247291475,1.79175946922805
"chr1",247291479,247291480,1.79175946922805
"chr1",247291484,247291485,2.56494935746154
"chr1",247291496,247291497,10.6312293778606
"chr1",247332903,247332904,6.63594655568665
"chr1",248769932,248769933,10.6402687701161
"chr2",32056660,32056661,9.77582462104597
"chr2",85570367,85570368,6.21860011969173
"chr2",89132192,89132193,3.43398720448515
"chr2",89132222,89132223,3.89182029811063
"chr2",89132270,89132271,1.09861228866811
"chr2",89132272,89132273,2.30258509299405
"chr2",89132281,89132282,0.693147180559945
"chr2",89132282,89132283,0
"chr2",89132282,89132283,0.693147180559945
"chr2",89132283,89132284,0
"chr2",89132283,89132284,0.693147180559945
"chr2",89132284,89132285,0.693147180559945
"chr2",89132285,89132286,0.693147180559945
"chr2",89160017,89160018,2.39789527279837
"chr2",89160027,89160028,4.47733681447821
"chr2",89160114,89160115,1.6094379124341
"chr2",89160118,89160119,5.48063892334199
"chr2",89160357,89160358,4.29045944114839
"chr2",89160429,89160430,1.94591014905531
"chr2",89160435,89160436,0.693147180559945
"chr2",89160436,89160437,2.07944154167984
"chr2",89160443,89160444,2.99573227355399
"chr2",89160462,89160463,6.01859321449623
"chr2",89160872,89160873,3.61091791264422
"chr2",89160908,89160909,4.56434819146784
"chr2",89161003,89161004,4.20469261939097
"chr2",89161069,89161070,1.6094379124341
"chr2",89161073,89161074,0
"chr2",89161073,89161074,1.09861228866811
"chr2",89161075,89161076,0
"chr2",89161075,89161076,0.693147180559945
"chr2",89161076,89161077,0
"chr2",89161076,89161077,2.07944154167984
"chr2",89161083,89161084,0.693147180559945
"chr2",89161084,89161085,1.94591014905531
"chr2",89161090,89161091,2.30258509299405
"chr2",89161099,89161100,2.70805020110221
"chr2",89161113,89161114,1.6094379124341
"chr2",89161117,89161118,5.68697535633982
"chr2",89161411,89161412,3.25809653802148
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0
"chr2",89161436,89161437,0.693147180559945
"chr2",89161437,89161438,0.693147180559945
"chr2",89161438,89161439,0.693147180559945
"chr2",89161439,89161440,2.19722457733622
"chr2",89161447,89161448,1.38629436111989
"chr2",89161450,89161451,1.79175946922805
"chr2",89161455,89161456,2.19722457733622
"chr2",89161463,89161464,1.79175946922805
"chr2",89161468,89161469,2.19722457733622
"chr2",89161476,89161477,2.19722457733622
"chr2",89161484,89161485,2.83321334405622
"chr2",89161500,89161501,2.94443897916644
"chr2",89161518,89161519,2.484906649788
"chr2",89161529,89161530,3.36729582998647
"chr2",89161557,89161558,4.34380542185368
"chr2",89161633,89161634,7.91790058632792
"chr2",89185171,89185172,5.11198778835654
"chr2",89185336,89185337,4.29045944114839
"chr2",89185408,89185409,3.2188758248682
"chr2",89185432,89185433,4.72738781871234
"chr2",89185544,89185545,4.07753744390572
"chr2",89185602,89185603,2.83321334405622
"chr2",89185618,89185619,0.693147180559945
"chr2",89185619,89185620,0.693147180559945
"chr2",89185620,89185621,2.19722457733622
"chr2",89185628,89185629,2.484906649788
"chr2",89185639,89185640,3.17805383034795
"chr2",89185662,89185663,1.6094379124341
"chr2",89185666,89185667,1.6094379124341
"chr2",89185670,89185671,0.693147180559945
"chr2",89185671,89185672,0
"chr2",89185671,89185672,0
"chr2",89185671,89185672,1.94591014905531
"chr2",89185677,89185678,1.38629436111989
"chr2",89185680,89185681,1.38629436111989
"chr2",89185683,89185684,2.70805020110221
"chr2",89185697,89185698,2.99573227355399
"chr2",89185716,89185717,3.09104245335832
"chr2",89185737,89185738,1.6094379124341
"chr2",89185741,89185742,2.19722457733622
"chr2",89185749,89185750,1.09861228866811
"chr2",89185751,89185752,3.89182029811063
"chr2",89185799,89185800,3.58351893845611
"chr2",89185834,89185835,2.07944154167984
"chr2",89185841,89185842,5.25227342804663
"chr2",89186031,89186032,9.32981087195235
"chr2",89197299,89197300,0.693147180559945
"chr2",89197300,89197301,0.693147180559945
"chr2",89197301,89197302,0
"chr2",89197301,89197302,0.693147180559945
"chr2",89197302,89197303,0.693147180559945
"chr2",89197303,89197304,0
"chr2",89197303,89197304,0
"chr2",89197303,89197304,0
"chr2",89197303,89197304,0
"chr2",89197303,89197304,1.09861228866811
"chr2",89197305,89197306,3.68887945411394
"chr2",89197344,89197345,2.63905732961526
"chr2",89197357,89197358,2.94443897916644
"chr2",89197375,89197376,4.46590811865458
"chr2",89197461,89197462,5.6021188208797
"chr2",89197731,89197732,3.09104245335832
"chr2",89197752,89197753,4.53259949315326
"chr2",89197844,89197845,1.6094379124341
"chr2",89838863,89838864,5.31320597904179
"chr2",89839065,89839066,6.88653164253051
"chr2",89840043,89840044,5.44241771052179
"chr2",89840273,89840274,5.87493073085203
"chr2",89840628,89840629,4.47733681447821
"chr2",89840715,89840716,4.56434819146784
"chr2",89840810,89840811,4.63472898822964
"chr2",89840912,89840913,7.53636393840451
"chr2",89842786,89842787,1.79175946922805
"chr2",89842791,89842792,5.59471137960184
"chr2",89843059,89843060,3.55534806148941
"chr2",89843093,89843094,4.65396035015752
"chr2",89843197,89843198,4.12713438504509
"chr2",89843258,89843259,4.15888308335967
"chr2",89843321,89843322,6.15697898558556
"chr2",89843792,89843793,5.83773044716594
"chr2",89844134,89844135,4.94875989037817
"chr2",89844274,89844275,8.87863674743007
"chr2",89851450,89851451,8.55256033525353
"chr2",89856629,89856630,9.66991480573138
"chr2",89872462,89872463,6.13772705408623
"chr2",89872924,89872925,7.62851762657506
"chr2",89874979,89874980,3.55534806148941
"chr2",89875013,89875014,9.66052387377261
"chr2",90078437,90078438,3.46573590279973
"chr2",90249252,90249253,3.25809653802148
"chr2",90249277,90249278,3.61091791264422
"chr2",90249313,90249314,3.04452243772342
"chr2",90249333,90249334,3.29583686600433
"chr2",90249359,90249360,0.693147180559945
"chr2",90249360,90249361,2.56494935746154
"chr2",90249372,90249373,1.79175946922805
"chr2",90249377,90249378,2.89037175789616
"chr2",90249394,90249395,1.38629436111989
"chr2",90249397,90249398,9.28739400141847
"chr2",90260197,90260198,4.00733318523247
"chr2",90260251,90260252,4.06044301054642
"chr2",90260308,90260309,5.77455154554441
"chr2",130924619,130924620,9.85387705198279
"chr2",132246683,132246684,9.7672095342435
"chr2",169578717,169578718,9.45782525467655
"chr2",212520827,212520828,7.7484600238997
"chr2",225292981,225292982,4.69134788222914
"chr2",228198166,228198167,7.32974968904151
"chr2",231135962,231135963,9.63541200972327
"chr3",4246122,4246123,12.258650864049
"chr3",8368607,8368608,12.5054139838132
"chr3",11125349,11125350,12.6445372319014
"chr3",11435413,11435414,12.9292032954294
"chr3",13009834,13009835,11.5721373246021
"chr3",13115933,13115934,11.6112492810259
"chr3",16896112,16896113,12.8761303028651
"chr3",19812580,19812581,11.4687750206349
"chr3",19908260,19908261,11.8796358846521
"chr3",20052557,20052558,12.808531698128
"chr3",28064926,28064927,10.8623395654944
"chr3",29590672,29590673,11.624189520395
"chr3",35857934,35857935,12.0649582890552
"chr3",44064827,44064828,11.5621345889828
"chr3",44169870,44169871,12.0055647145989
"chr3",46094570,46094571,12.8339316907287
"chr3",46469288,46469289,12.8218905171517
"chr3",46839521,46839522,11.8390154203183
"chr3",46978074,46978075,10.052079956586
"chr3",47707792,47707793,12.043012393073
"chr3",49146581,49146582,12.6024869181179
"chr3",49443877,49443878,10.8743611621806
"chr3",49496681,49496682,12.9433276164658
"chr3",49914718,49914719,12.7713211115363
"chr3",50266694,50266695,11.221141658564
"chr3",50341386,50341387,9.93396825978972
"chr3",50362004,50362005,12.8754060147408
"chr3",53895944,53895945,12.284347637869
"chr3",54112227,54112228,12.7641329385962
"chr3",54461682,54461683,12.0217410700014
"chr3",54628013,54628014,11.753531653035
"chr3",54755214,54755215,12.4866394644964
"chr3",58817163,58817164,12.275118182297
"chr3",59742061,59742062,12.2683006870642
"chr3",63661022,63661023,12.7006133874719
"chr3",67949255,67949256,12.3880149637556
"chr3",68189163,68189164,12.2126360591301
"chr3",72803942,72803943,11.3868972813097
"chr3",75367738,75367739,10.7994531206157
"chr3",77453779,77453780,12.4665620766724
"chr3",78867635,78867636,11.6099795777845
"chr3",78977826,78977827,11.808724505524
"chr3",79858552,79858553,11.4433610015843
"chr3",79951831,79951832,12.7236543951932
"chr3",80287423,80287424,12.1590439291004
"chr3",80478234,80478235,10.8169342439585
"chr3",81850507,81850508,10.7313841336477
"chr3",84421255,84421256,11.1685460488399
"chr3",85122354,85122355,12.5036741077624
"chr3",85391678,85391679,12.7718778111176
"chr3",87724265,87724266,12.627165009524
"chr3",88028989,88028990,11.0690884833425
"chr3",88620612,88620613,12.7892096285069
"chr3",90149054,90149055,10.1121670012395
"chr3",90173694,90173695,11.2909936791715
"chr3",90253790,90253791,10.7866970858082
"chr3",93701234,93701235,12.6880696903767
"chr3",95478618,95478619,12.7211631616995
"chr3",100493205,100493206,12.7154201774564
"chr3",100826045,100826046,12.7367214846157
"chr3",106981439,106981440,7.20711885620776
"chr3",106982787,106982788,11.9285916975627
"chr3",109189328,109189329,11.2480741102562
"chr3",109923840,109923841,12.2565708739365
"chr3",110134198,110134199,12.3502552372037
"chr3",113165274,113165275,12.3331897605896
"chr3",114948579,114948580,12.498798228076
"chr3",125127284,125127285,11.3969308291731
"chr3",128935827,128935828,11.6363370748854
"chr3",131252161,131252162,9.23522808748396
"chr3",136864947,136864948,11.9723862128394
"chr3",140943833,140943834,11.6228644832702
"chr3",141624974,141624975,12.8590824929691
"chr3",142885230,142885231,11.9845714947375
"chr3",143045492,143045493,12.5582530039351
"chr3",144992576,144992577,12.6728554685436
"chr3",146812728,146812729,11.7281658685213
"chr3",151562718,151562719,12.6099999050885
"chr3",151862256,151862257,12.850945653774
"chr3",153295951,153295952,9.7440227778851
"chr3",155512240,155512241,12.8643695486544
"chr3",161186974,161186975,9.92299601892417
"chr3",161207367,161207368,11.9022544160578
"chr3",161354965,161354966,12.8321902047373
"chr3",163913142,163913143,9.80416433124134
"chr3",165479757,165479758,12.7479753358666
"chr3",169612804,169612805,12.3892688197348
"chr3",170876340,170876341,12.720006433944
"chr3",171210710,171210711,11.4314116757867
"chr3",171813442,171813443,11.9844654134729
"chr3",171973687,171973688,11.7592072507231
"chr3",172101612,172101613,12.2593053081269
"chr3",172312546,172312547,12.1872210658448
"chr3",172508810,172508811,12.9484408498072
"chr3",174379228,174379229,12.8072772196403
"chr3",175467422,175467423,12.6085599911677
"chr3",175766529,175766530,12.876350300666
"chr3",176157484,176157485,12.3558624017661
"chr3",176389801,176389802,12.6522061363609
"chr3",176702252,176702253,12.718459050643
"chr3",177036105,177036106,11.0037983978398
"chr3",178205905,178205906,9.71860271333901
"chr3",178222528,178222529,12.6927705221393
"chr3",182986885,182986886,11.1352749203567
"chr3",183055431,183055432,12.4326184027728
"chr3",184305511,184305512,12.4295881276695
"chr3",184555603,184555604,11.5976066291215
"chr3",184664439,184664440,10.7167262133539
"chr3",185146306,185146307,12.1391526242042
"chr3",185333359,185333360,10.8750237586363
"chr3",185386198,185386199,12.5694997422914
"chr3",185673847,185673848,12.0269818641563
"chr3",186507575,186507576,12.3826066533925
"chr3",186746189,186746190,12.953568323588
"chr3",188808655,188808656,11.8755248248489
"chr3",193954612,193954613,12.6867627207685
"chr3",194278049,194278050,12.0657065206735
"chr3",195012523,195012524,11.8295957885807
"chr3",196083598,196083599,12.404189628497
"chr4",1853983,1853984,10.8192381385578
"chr4",1903955,1903956,9.19360104797189
"chr4",4551674,4551675,13.4350302148878
"chr4",11823878,11823879,13.0677170996243
"chr4",14505707,14505708,13.0942683832727
"chr4",14991854,14991855,13.3531607632553
"chr4",15621655,15621656,11.1835182124711
"chr4",15693589,15693590,12.9756344216558
"chr4",20673915,20673916,13.0546817886674
"chr4",23269374,23269375,12.9333675974512
"chr4",23683268,23683269,11.7999223027023
"chr4",23816509,23816510,12.1897552377945
"chr4",24013271,24013272,12.7467822613762
"chr4",26714145,26714146,13.3188261410172
"chr4",27322689,27322690,12.8437150442468
"chr4",33410625,33410626,12.9982050627745
"chr4",33852244,33852245,12.1588866939234
"chr4",37505864,37505865,11.6658697030535
"chr4",37622389,37622390,12.9540038956264
"chr4",38044913,38044914,12.5662056036402
"chr4",38331616,38331617,10.6863383161779
"chr4",39516850,39516851,13.4311369520784
"chr4",43844494,43844495,11.7370045785096
"chr4",43969610,43969611,13.4079181888399
"chr4",44634859,44634860,11.737603837843
"chr4",47595387,47595388,12.1620267096914
"chr4",47786768,47786769,13.134465846192
"chr4",52967482,52967483,12.0458275993872
"chr4",54079097,54079098,12.3649507050976
"chr4",54313535,54313536,11.3439978080844
"chr4",55155766,55155767,12.9509010452251
"chr4",61998853,61998854,11.88981275618
"chr4",62144626,62144627,13.3759585361744
"chr4",62788950,62788951,12.9219813069526
"chr4",63198158,63198159,13.1360926974886
"chr4",63705069,63705070,12.6450176608789
"chr4",69693451,69693452,12.7807825139415
"chr4",70048773,70048774,13.4000845039466
"chr4",74499854,74499855,12.3661187701645
"chr4",74734566,74734567,11.8149171646021
"chr4",74869820,74869821,13.1378114392884
"chr4",75377603,75377604,13.0867030385896
"chr4",76749620,76749621,12.8687013384979
"chr4",80993260,80993261,12.7432266165136
"chr4",86999974,86999975,9.07669468710627
"chr4",87008722,87008723,12.7275503340745
"chr4",87345624,87345625,11.4102834729983
"chr4",89897251,89897252,13.4054092191282
"chr4",97074736,97074737,12.3063884580433
"chr4",97295839,97295840,11.525644237378
"chr4",100988899,100988900,11.5020970487129
"chr4",101087821,101087822,12.2434262320715
"chr4",103912045,103912046,9.41711060917245
"chr4",120929579,120929580,13.421190116711
"chr4",121603716,121603717,12.9323740986223
"chr4",135512493,135512494,9.85298342036236
"chr4",135531507,135531508,13.1815413062061
"chr4",137062838,137062839,12.2941979851663
"chr4",139325584,139325585,13.2743992511762
"chr4",139907684,139907685,12.8650087437561
"chr4",145969409,145969410,10.9922515051494
"chr4",151965017,151965018,12.8612842867471
"chr4",154868788,154868789,12.5689155285639
"chr4",159807236,159807237,12.9163178187651
"chr4",167137533,167137534,13.0261916265542
"chr4",186895484,186895485,12.7397286612246
"chr5",12042,12043,5.55295958492162
"chr5",12299,12300,11.743965754811
"chr5",8942967,8942968,12.3601061756385
"chr5",9956754,9956755,12.335814993784
"chr5",10936361,10936362,12.0729754443452
"chr5",20832733,20832734,5.28320372873799
"chr5",20832929,20832930,7.44833386089748
"chr5",20834645,20834646,5.37527840768417
"chr5",20834860,20834861,2.77258872223978
"chr5",34371135,34371136,6.15909538849193
"chr5",34371607,34371608,0
"chr5",34371607,34371608,5.2257466737132
"chr5",34371792,34371793,2.63905732961526
"chr5",38819382,38819383,12.3706968573651
"chr5",44277368,44277369,11.7131606110491
"chr5",44399536,44399537,12.2317501388199
"chr5",46233879,46233880,9.18901458526143
"chr5",50230130,50230131,11.2266823567127
"chr5",52404396,52404397,9.44343425414356
"chr5",52417020,52417021,12.0999006896326
"chr5",55438266,55438267,10.2241932914351
"chr5",56035452,56035453,11.6294988804421
"chr5",75665612,75665613,12.4830223314029
"chr5",83723656,83723657,11.2752138122931
"chr5",83802498,83802499,10.6386160553362
"chr5",83844212,83844213,11.6817902170776
"chr5",84354920,84354921,12.5019758318285
"chr5",84934038,84934039,11.0650902896954
"chr5",95542739,95542740,9.5643718249695
"chr5",96449412,96449413,12.5762973750993
"chr5",97974026,97974027,12.1871395400903
"chr5",109290383,109290384,12.0522569096029
"chr5",109461868,109461869,10.9470274853257
"chr5",120486029,120486030,11.6766416774386
"chr5",121379039,121379040,11.7696817262494
"chr5",122220291,122220292,12.5286741264656
"chr5",127854300,127854301,12.034981787687
"chr5",128022848,128022849,11.4216322065238
"chr5",128114122,128114123,11.3981429233261
"chr5",128203277,128203278,12.1408031906589
"chr5",129793185,129793186,12.5760107436898
"chr5",130082713,130082714,11.8513458028095
"chr5",130222985,130222986,12.5155370021109
"chr5",134667893,134667894,12.5393576655111
"chr5",134947001,134947002,11.8957086044547
"chr5",137759143,137759144,12.5035849921237
"chr5",140095764,140095765,12.0562782964337
"chr5",143071996,143071997,11.1480599266478
"chr5",148977219,148977220,11.5929466339503
"chr5",149985000,149985001,11.2442875623238
"chr5",150061441,150061442,12.2563759500394
"chr5",150271758,150271759,12.2754401135138
"chr5",150486123,150486124,11.0263858670844
"chr5",150547597,150547598,11.8418190560679
"chr5",150686539,150686540,12.5954117592366
"chr5",158563877,158563878,10.8063687775003
"chr5",164962345,164962346,12.6041639673084
"chr5",166505845,166505846,11.79781113112
"chr5",172432899,172432900,12.1774673885198
"chr5",172627258,172627259,8.58279364850019
"chr5",172632596,172632597,11.6375119711129
"chr5",173216821,173216822,11.6521394311469
"chr5",173331757,173331758,10.6265090195478
"chr5",173372969,173372970,7.45703208912238
"chr5",173374700,173374701,10.1123293191395
"chr5",174941588,174941589,10.9949745162616
"chr5",175001161,175001162,11.9495403420706
"chr5",176612054,176612055,12.5009934549932
"chr5",176880657,176880658,10.7990039851938
"chr5",178733419,178733420,12.2821953724161
"chr5",178949237,178949238,6.76619171466035
"chr5",178950104,178950105,5.82600010738045
"chr5",178950442,178950443,11.7054695927844
